tweet_id,created_at,conversation_id,text,candidate_group,golden_intent,human_intent,human_notes,label_status,bulk_intent,bulk_confidence,bulk_reason,bulk_label_status
1745514,Tue Nov 07 06:40:41 +0000 2017,apple_006090,Yo @AppleSupport what the hell is this box on my screen https://t.co/WcHl8uyBaT,other_unclear,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2522560,Thu Nov 16 01:10:55 +0000 2017,apple_037503,"@AppleSupport Hello, all my services work but I always get this notification and will never actually sign in despite all services working. What gives? https://t.co/3yhnKv3QTq",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2280937,Sat Nov 11 22:46:57 +0000 2017,apple_006404,@AppleSupport Periodic (30s -2m) skips in audio when connected through BT. Lose about 1s of audio each time. Happening with both Spotify and Audible so not app specific.,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,audio_speaker,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2406533,Tue Nov 14 13:48:11 +0000 2017,apple_040763,"@AppleSupport Hi Apple, 
I requested an account recovery, as I cannot log in. I waited 24 hours as required, only to be told I must wait a further 6 days! Nor have I received an sms.",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2593234,Fri Nov 17 01:49:30 +0000 2017,apple_064137,@AppleSupport I don’t understand why my phones keeps freezing EVERY 20 minutes and I’m not exaggerating 😕😕,other_unclear,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2296194,Mon Nov 13 15:08:55 +0000 2017,apple_013442,"@AppleSupport @666679 Great question, dont even think of updating ios11. Your device will behave like a piece of crap",device_hardware,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1924839,Mon Nov 13 16:36:01 +0000 2017,apple_007973,Is anybody looking into the mail and messages apps syncing issues with @133941 accounts or are we doomed? @115858,apple_id_icloud,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1027597,Mon Oct 23 00:32:23 +0000 2017,apple_050218,"So @115858 when are yall gunna fix this update, because if my phone freezes for 2 mins while im in traffic ONE MORE TIME !!!!!!",ios_software_update,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
621809,Wed Oct 04 11:02:40 +0000 2017,apple_007232,Porque caralhos o IOS 11 fica ativando o wifi sozinho quando eu desligo? Arruma isso @AppleSupport https://t.co/YRjKjTKf59,ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1216323,Wed Oct 25 17:29:53 +0000 2017,apple_013394,@AppleSupport It pops up every time I look at my phone after I come out of the subway. Global setting? I just installed iOS and haven’t looked at new features yet but I wish default wasn’t to bother me repeatedly,app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1470100,Thu Nov 02 22:58:40 +0000 2017,apple_004291,@AppleSupport Since I’ve updated this to the ios11.. speaker doesn’t work when  I make calls... car compatibility when changes tracks on Spotify... &amp; more,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
538655,Sat Dec 02 04:48:56 +0000 2017,apple_019757,"@AppleSupport hi, when I open any app, loading screen appears and the app crashes and device goes to lock screen. It happens both in my iphone and iPad.",device_hardware,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1804005,Fri Oct 13 16:10:19 +0000 2017,apple_053579,I wish @AppleSupport would let me download the previous iOS so that my phone can actually work normal again #SteveJobsWouldntAllowThis,app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
2913258,Tue Nov 28 22:20:20 +0000 2017,apple_000693,@applesupport I’ve installed iOS 11.1.2 and my battery is draining super fast (25% in the last hour). Is there a fix for this?,app_store_downloads,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2869673,Tue Nov 28 02:09:34 +0000 2017,apple_024420,@AppleSupport Thank you apple,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1425149,Mon Oct 16 18:16:07 +0000 2017,apple_062768,"@AppleSupport Little correction: Play button icon ws displayed bt song can’t be heard.
It’s taking 1.5 hours for #iPhone8 fr full charge. Is that Normal?",apple_music_itunes,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1301334,Thu Oct 26 23:33:25 +0000 2017,apple_072770,@115858 why do I have to re-enter my wifi password constantly since the latest iOS update? (4x in last 3hrs),apple_id_icloud,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1780146,Wed Oct 18 12:27:07 +0000 2017,apple_032162,@AppleSupport Yes I’m using the music app. The lock screen player is greyed out 90% of the time.,screen_display,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2066236,Sun Oct 08 01:56:16 +0000 2017,apple_038412,@115858 explain to me why my WiFi &amp; Bluetooth randomly turns on for no reason &amp; yet doesn’t pick up any recognizable signal til I reset it 😒,calls_cellular,,wifi_connectivity,Bulk provisional label based on message content: wifi_connectivity.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2817191,Mon Nov 27 04:02:51 +0000 2017,apple_065166,"@AppleSupport I have a MacBook Air, and awhile ago, when I sign-in to my computer, it would of make a sound. It doesn't anymore. How can I get it back on?",other_unclear,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,audio_speaker,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
322345,Sat Oct 07 16:51:01 +0000 2017,apple_021224,@AppleSupport No iPhone 7 but how? https://t.co/UlYSRGcfNU,app_problems,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1475416,Fri Nov 03 02:59:52 +0000 2017,apple_029257,"@AppleSupport with touchscreen. After updating to IOS11, all in a sudden my touchscreen stopped working.I then had to press power button + home to restart",screen_display,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
699565,Thu Nov 23 13:29:12 +0000 2017,apple_029562,"@AppleSupport I don’t know what to do. I upgraded my iOS last night and lost WiFi connections. I can see them. Strong signal. Rebooted, reset everything. Nothing helps.",wifi_connectivity,,wifi_connectivity,Bulk provisional label based on message content: wifi_connectivity.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1709313,Tue Nov 07 00:20:47 +0000 2017,apple_000965,"Ima be honest @AppleSupport this update was worse than iOS8, my apps are crashing shit is going black it’s starting to look android-esk",ios_software_update,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1850229,Wed Oct 18 21:38:31 +0000 2017,apple_066612,@AppleSupport I've updated and battery drains fast and iPhone 6 slow. Now it is dead and won't charge. Just shows as charging but never does,ios_software_update,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
848429,Fri Oct 20 11:47:20 +0000 2017,apple_026023,@AppleSupport experiencing issues with iPhone alarms not consistently working after latest update. May not go off or may just have no sound.,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,audio_speaker,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1778976,Wed Oct 11 17:25:32 +0000 2017,apple_027361,@AppleSupport It’s run iOS 11.0.2  but thank for Learning how to disable wifi and Bluetooth but at least one time see this snapshot.thanks for giving best solution 🤘🏻 https://t.co/O4OXqJKLAn,ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2958698,Wed Nov 29 20:13:05 +0000 2017,apple_045892,@AppleSupport I have restarted my phone and it is working now. Must be a bug?,app_problems,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1248369,Thu Oct 26 01:09:51 +0000 2017,apple_072460,"""If you love the life you live, live it every day.” Fats Domino inspired generations. His music &amp; legacy will live on forever. Rest in peace",other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
233936,Fri Oct 06 14:37:46 +0000 2017,apple_038788,"@AppleSupport Thank you, but this drains the battery, let me on when i need it why it is automatically turning on",battery_charging,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
188375,Wed Oct 04 16:35:20 +0000 2017,apple_039400,@AppleSupport I have not touched my phone to summon Siri nor anybody spoke hey Siri around.,screen_display,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,wifi_connectivity,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1682439,Tue Nov 07 18:38:33 +0000 2017,apple_024924,@AppleSupport Switching off*,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
250084,Thu Oct 05 08:01:57 +0000 2017,apple_001420,@AppleSupport when I go to purchase Apple Music I put in my password and says I cannot connect to iTunes Store,app_store_downloads,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2212937,Fri Nov 10 03:38:30 +0000 2017,apple_034959,"@AppleSupport serysouly I have many big issues since you made the laste big update, I relay want go to concurrence... give me one argument to don’t do it, bug with phone call, slow down, the screen wake up when you pull it back in pocket and stop the music...",calls_cellular,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
746876,Wed Oct 11 16:03:15 +0000 2017,apple_015436,"Hey @AppleSupport, is it normal that the new iOS has WiFi connectivity issues? (iPhone 7+)",app_problems,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2729164,Mon Nov 20 11:38:19 +0000 2017,apple_005312,"@AppleSupport so i went to update my iphone 6 plus and the screen went black. restarted it &amp; plugged it into itunes to update and it says error -1, so what do i do now bc the screen is still black..",apple_music_itunes,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1643279,Sun Nov 05 22:44:59 +0000 2017,apple_013282,@AppleSupport How do I allow no password for already purchased apps but require a password for any new apps (even free) in the App Store?,apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,app_store_downloads,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2837178,Mon Nov 27 14:17:54 +0000 2017,apple_072786,"@AppleSupport Hi, I have an issue where I have set my Calendar app on Mac to start week on Monday but it randomly changes to start week on Sunday and I have to keep changing it back, can you please advise a fix?",other_unclear,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
112811,Thu Nov 23 17:31:29 +0000 2017,apple_056149,"@AppleSupport 5 Times a day my phone says “no sim” &amp; I have to restart it to make it go away, do I need a new phone https://t.co/f48jvdz33b",device_hardware,,calls_cellular,Bulk provisional label based on message content: calls_cellular.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2060311,Sun Oct 08 16:37:09 +0000 2017,apple_041016,@AppleSupport Your upgrades are designed to make the hardware obsolete and force us to buy a new phone. Your company’s a scam...,device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2799418,Tue Nov 21 23:47:39 +0000 2017,apple_027997,@AppleSupport hello!! How can I turn off the auto brightness on my iPhone? Or what can I do to save battery?,screen_display,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,battery_charging,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
36626,Wed Nov 01 14:05:18 +0000 2017,apple_019623,"@AppleSupport Hi there, my iPhone 6S plus can’t do backup for it, not by iCloud and iTunes , any way to fix it ,thanks https://t.co/XYyWJe7vn7",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1752110,Tue Oct 17 20:55:15 +0000 2017,apple_074143,"@AppleSupport iPhone 7, still not downloading, no issues with my account etc",app_store_downloads,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_music_itunes,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2965414,Wed Nov 29 22:11:40 +0000 2017,apple_060715,"Dear @115858, 

I am still patiently waiting for the day I can delete these apps I've #never used. 

Sincerely, me. https://t.co/9P2vBfYiHU",app_problems,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
944200,Fri Oct 13 23:52:36 +0000 2017,apple_015813,"@AppleSupport I've done those already. They return to normal, but freezes again after a few minutes.",app_problems,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2508168,Wed Nov 15 21:10:09 +0000 2017,apple_028711,@115858 @AppleSupport I️ want you to fix my I️ phone so I️ can write things with my Installed keyboard that make sense.,app_store_downloads,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2401838,Fri Oct 20 06:43:14 +0000 2017,apple_047041,@AppleSupport warum funktioniert eigentlich nach jedem iOS Update BT Audio im BMW nicht mehr? Jetzt mit iOS 11 ist es extrem. Steuerung nur noch über iPhone möglich. Danke für eine Info!,ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
293819,Sat Oct 07 04:52:35 +0000 2017,apple_047435,"@AppleSupport why I can’t download my videos from the links, I don’t need download from YouTube 
I stop watching my movie and drama ☹️💔",app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,app_problems,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2977706,Thu Nov 30 03:22:10 +0000 2017,apple_028792,"@AppleSupport No, if the phone locks while I’m on FaceTime the screen is useless. I can’t unlock it, use the flashlight or camera buttons, nothing.",device_hardware,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1281436,Thu Oct 26 18:41:56 +0000 2017,apple_002064,"@AppleSupport Wow, your inability to answer a simple question and the run around you are giving a customer is unacceptable. Why don’t you ask them?",device_hardware,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1920051,Thu Oct 26 14:14:52 +0000 2017,apple_011146,"@AppleSupport @115858 latest iOS update =complete garbage no caller id, keeps activating WiFi &amp; Bluetooth on its own battery 1/3 precious",wifi_connectivity,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1777872,Sun Oct 29 00:33:33 +0000 2017,apple_011932,"@AppleSupport If I don't want to use two-factor authentication, how do I change what device the code go to?",device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
434632,Tue Oct 10 14:43:38 +0000 2017,apple_010557,Why can’t I download iTunes? It keeps saying error @AppleSupport,app_store_downloads,,apple_music_itunes,Bulk provisional label based on message content: apple_music_itunes.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2309426,Mon Nov 13 03:37:52 +0000 2017,apple_054236,@AppleSupport Now I was kidding it was an old apple device that I wasn’t using and I got locked out of because I forgot the password,device_hardware,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1713069,Tue Nov 07 17:57:41 +0000 2017,apple_072708,"@AppleSupport Okay, I finally solved it: I had to associate the old watch with another account to make it disappear from this list in my Mac.",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2508160,Wed Nov 15 22:07:24 +0000 2017,apple_002934,@AppleSupport Just the music app is giving me issues... 11.1.1 and it’s deleting the music I have. Not all the songs are downloading properly. My albums are disappearing or breaking. Getting sick of it. It hasn’t worked properly since I updated to iOS 11,app_store_downloads,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
809369,Sun Oct 08 08:50:44 +0000 2017,apple_045183,"@AppleSupport @115858 my iphone 6s just seems to behave weird post latest ios update , i got latest 11.0.2 but still same -have to restart",ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2914628,Tue Nov 28 23:33:45 +0000 2017,apple_037245,@AppleSupport It’s saying can’t connect to iMessage server. Try again,wifi_connectivity,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,apple_id_icloud,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2296245,Sun Nov 12 10:41:11 +0000 2017,apple_053343,"Hi @AppleSupport, for a month now my camera settings keep resetting to whatever they want, even though my ‘Preserve Settings’ are all on. 🙄 https://t.co/oRa4rLmYuN",app_problems,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1065842,Mon Oct 23 21:20:04 +0000 2017,apple_039717,"@AppleSupport Whichever application you use,
Always enough to say
 Somehow a bug occurs.

Once you have uploaded to iOS 11.0.3
A lot of problems occurred.",ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2299407,Sun Nov 12 08:19:04 +0000 2017,apple_021948,@AppleSupport my son is being exposed to inappropriate ads in ad supported kid's games we download from the Apple Store. How can I prevent this?,app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
2477668,Wed Nov 15 07:33:43 +0000 2017,apple_013143,.@115858 ‘s every iOS update makes my phone dumber and slower. This is programmed obsolescence. #ShameOnYou Apple!,app_problems,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
875134,Fri Oct 20 21:09:56 +0000 2017,apple_012671,"@AppleSupport DM sent, 4 hrs less battery life since update",ios_software_update,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1977405,Wed Nov 01 19:30:23 +0000 2017,apple_029919,@AppleSupport after updating to iOS 11.1 battery indicator for Bluetooth speakers or headphones are not shown!,audio_speaker,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1570373,Sat Nov 04 10:39:57 +0000 2017,apple_052038,"Can we record incoming incoming phone calls on iPhone 6? iOS 11? @AppleSupport if yes, then how?",ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
53601,Thu Nov 02 03:16:03 +0000 2017,apple_010154,@128116 @AppleSupport Slo! I am facing the same issue. Quickly put the call on and off the speaker mode and you can start hearing.,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
